id,job_title,pay_rate,industry,metro_area,category,level
15388596,Light Industrial Assembler,12.3,Manufacturing,Detroit,Assembler - Light,Entry Level
15388596,Light Industrial Assembler,12.3,Manufacturing,Detroit,Assembler - Light,Entry Level
15388596,Light Industrial Assembler,12.3,Manufacturing,Detroit,Assembler - Light,Entry Level
15460570,Shipping Clerk,15,Manufacturing,Portland,Shipping/Receiving Clerk,Entry Level
15460570,Shipping Clerk,16,Manufacturing,Portland,Shipping/Receiving Clerk,Entry Level
15620772,Call Center Agent,15,Unassigned,New York City,Inside Sales,Entry Level
15180743,Shipping Clerk,13.5,Professional Services/Consulting,Houston,Shipping/Receiving Clerk,Entry Level
15510034,Finish Carpenter,18,NULL,Riverside,Drywall Finisher/Carpenter,Expert Level
15510034,Finish Carpenter,18,NULL,Riverside,Drywall Finisher/Carpenter,Expert Level
15510034,Finish Carpenter,20,NULL,Riverside,Drywall Finisher/Carpenter,Expert Level
15510034,Finish Carpenter,18,NULL,Riverside,Drywall Finisher/Carpenter,Expert Level
15470871,Data Entry Customer Service Air Export Operations Agent ,15,Transportation and Heavy Industrial,Chicago,Inside Sales,Entry Level
15494666,Motor Freight,15,Unassigned,Minneapolis,Warehouse Worker,Entry Level
15724777,Prep Technician Day shift,14,Transportation and Heavy Industrial,Albuquerque,Painter-Industrial,Entry Level
15578897,Mechanic,15,Transportation and Heavy Industrial,Louisville-Jefferson County,Maintenance Tech/Mechanic,Entry Level
15216435,Scheduler,18,Healthcare,San Diego,Call Center / Customer Service,Entry Level
15560208,carpenter millwright installer,23,Unassigned,NULL,Drywall Finisher/Carpenter,Expert Level
15672236,Warehouse,13,Unassigned,Dallas,General Laborer/Production,Entry Level
15529624,Field Technician,18.47,Professional Services/Consulting,Kansas City,Drywall Finisher/Carpenter,Expert Level
15567242,Lot Helper,16,NULL,Los Angeles,Driver,Entry Level
15567242,Lot Helper,13.25,NULL,Los Angeles,Driver,Entry Level
15386413,QC Inspector,25,Manufacturing,San Diego,QA Technician/Inspector,Intermediate Level
15856581,General Laborer 1ST SHIFT,13,Manufacturing,NULL,General Laborer/Production,Entry Level
15856581,General Laborer 1ST SHIFT,13,Manufacturing,NULL,General Laborer/Production,Entry Level
15856581,General Laborer 1ST SHIFT,13,Manufacturing,NULL,General Laborer/Production,Entry Level
15856581,General Laborer 1ST SHIFT,13,Manufacturing,NULL,General Laborer/Production,Entry Level
15856581,General Laborer 1ST SHIFT,13,Manufacturing,NULL,General Laborer/Production,Entry Level
15856581,General Laborer 1ST SHIFT,13,Manufacturing,NULL,General Laborer/Production,Entry Level
15856581,General Laborer 1ST SHIFT,13,Manufacturing,NULL,General Laborer/Production,Entry Level
15856581,General Laborer 1ST SHIFT,13,Manufacturing,NULL,General Laborer/Production,Entry Level
15856581,General Laborer 1ST SHIFT,13,Manufacturing,NULL,General Laborer/Production,Entry Level
14802261,Paint Prep Laborer,11,Unassigned,Detroit,General Laborer/Production,Entry Level
15124699,Maintenance Technician,17.5,NULL,Rockford,Maintenance Tech/Mechanic,Entry Level
15766886,Cable Technician,36,Professional Services/Consulting,New York City,Field Technician,Entry Level
15766886,Cable Technician,24,Professional Services/Consulting,New York City,Field Technician,Entry Level
15766886,Cable Technician,17,Professional Services/Consulting,New York City,Field Technician,Entry Level
15766886,Cable Technician,37.5,Professional Services/Consulting,New York City,Field Technician,Entry Level
15768526,Quality Assurance,16,NULL,Cincinnati,QA Technician/Inspector,Intermediate Level
15768526,Quality Assurance,14,NULL,Cincinnati,QA Technician/Inspector,Intermediate Level
15749356,Warehouse Worker,15.4,NULL,Portland,Warehouse Worker,Entry Level
15835647,Inventory Forklift Driver,13,Professional Services/Consulting,Memphis,Forklift/Heavy Machine Operator,Entry Level
14771373,Construction Mgmt,18,Unassigned,NULL,Construction Manager,Expert Level
15117249,Sensory Associate,15,NULL,Nashville,QA Technician/Inspector,Entry Level
15117249,Sensory Associate,15,NULL,Nashville,QA Technician/Inspector,Entry Level
15528158,Java Full Stack Developer,65,Manufacturing,West Palm Beach-Boca Raton,Developer,Intermediate Level
15528158,Java Full Stack Developer,55,Manufacturing,West Palm Beach-Boca Raton,Developer,Intermediate Level
14294301,General Labor,11,Manufacturing,Louisville-Jefferson County,General Laborer/Production,Entry Level
15184412,Store Room Clerk,12.5,Healthcare,Washington DC,Janitor,Expert Level
15184412,Store Room Clerk,13.25,Healthcare,Washington DC,Janitor,Expert Level
15434518,2nd Shift CNC Machinist,17,Manufacturing,Seattle,Machinist,Expert Level
15434518,2nd Shift CNC Machinist,16,Manufacturing,Seattle,Machinist,Expert Level
15434518,2nd Shift CNC Machinist,18,Manufacturing,Seattle,Machinist,Expert Level
15434518,2nd Shift CNC Machinist,18,Manufacturing,Seattle,Machinist,Expert Level
15504428,Medical Assembly,13.8,Manufacturing,Minneapolis,Assembler - Light,Entry Level
14943631,Customer Service Representative Project ,10,Retail,Roanoke,Inside Sales,Entry Level
14943631,Customer Service Representative Project ,12,Retail,Roanoke,Inside Sales,Entry Level
14943631,Customer Service Representative Project ,12,Retail,Roanoke,Inside Sales,Entry Level
15794881,Avionics Hardware Manufacturing Engineer 3786,52,Manufacturing,Seattle,Electrical/Electronic Engineer,Intermediate Level
15525942,Network Analyst,31.56,Retail,Pittsburgh,Network Analyst,Entry Level
14791461,CNC Operator,16.9,Manufacturing,NULL,Machinist,Intermediate Level
15064743,Installation Technician,24,Manufacturing,Portland,Field Technician,Intermediate Level
15064743,Installation Technician,18,Manufacturing,Portland,Field Technician,Intermediate Level
15064743,Installation Technician,18,Manufacturing,Portland,Field Technician,Intermediate Level
15064743,Installation Technician,24,Manufacturing,Portland,Field Technician,Intermediate Level
15064743,Installation Technician,27.6,Manufacturing,Portland,Field Technician,Intermediate Level
15351393,HVAC Helper,15,NULL,Kansas City,HVAC,Entry Level
15527223,Sr Chemical Technologist,25,Consumer and Industrial Products,Raleigh,Chemist,Expert Level
15527223,Sr Chemical Technologist,25,Consumer and Industrial Products,Raleigh,Chemist,Expert Level
15414878,Financial Analyst,40,Unassigned,Oakland,Financial Analyst,Entry Level
15429946,Customer Service Representative,15,Transportation and Heavy Industrial,Portland,Inside Sales,Entry Level
14870195,QA Inspectors,19.25,Manufacturing,Silicon Valley,QA Technician/Inspector,Entry Level
15832353,Manufacturing Technician,18,Life Sciences,Orange County,QA Technician/Inspector,Intermediate Level
15832353,Manufacturing Technician,15,Life Sciences,Orange County,QA Technician/Inspector,Intermediate Level
15508636,Ocean Export Coordinator,19,Transportation and Heavy Industrial,Virginia Beach,Inside Sales,Entry Level
15627363,Assembler,13,Manufacturing,Long Island,General Laborer/Production,Entry Level
15317893,Full Stack Developer,62,Information Technology/Telecom,Silicon Valley,Developer,Intermediate Level
15566617,Chemical Compounder,22.5,Manufacturing,Providence,QA Technician/Inspector,Entry Level
15566617,Chemical Compounder,22.5,Manufacturing,Providence,QA Technician/Inspector,Entry Level
15566617,Chemical Compounder,22.5,Manufacturing,Providence,QA Technician/Inspector,Entry Level
15566617,Chemical Compounder,22.5,Manufacturing,Providence,QA Technician/Inspector,Entry Level
15566617,Chemical Compounder,22.5,Manufacturing,Providence,QA Technician/Inspector,Entry Level
15745957,Closing Coordinator,17,Finance/Insurance/Investments,Virginia Beach,Loan Processors and Clerks,Intermediate Level
15494983,OPERATIONS PROCESSOR III,14,Finance/Insurance/Investments,Phoenix,Loan Processors and Clerks,Intermediate Level
15494983,OPERATIONS PROCESSOR III,14,Finance/Insurance/Investments,Phoenix,Loan Processors and Clerks,Intermediate Level
14373711,Clinical Trial Management Associate Phase IV HIV ,50,Manufacturing,San Francisco,Clinical Data Manager/Statistician,Entry Level
15287814,Mechanical Assembler 2nd shift,14.4,Transportation and Heavy Industrial,Minneapolis,Assembler - Light,Entry Level
15384720,Electronic Assembler,11,Manufacturing,Columbia,Assembler - Light,Entry Level
15384720,Electronic Assembler,11,Manufacturing,Columbia,Assembler - Light,Entry Level
15384720,Electronic Assembler,11,Manufacturing,Columbia,Assembler - Light,Entry Level
15616217,Quality Engineer mechanical,20,Manufacturing,Los Angeles,Quality/Test Engineer - Non IT,Intermediate Level
15223787,Office Operations Coordinator,27,Finance/Insurance/Investments,Oakland,Receptionist,Entry Level
15805181,Construction Materials Technician,17,NULL,Atlanta,Field Technician,Intermediate Level
15372492,CNC Lathe Mill Saw,16,Unassigned,Los Angeles,Machinist,Intermediate Level
15325347,Accounts Payable Clerk,22.5,Unassigned,New York City,AP/AR Specialist,Entry Level
14372038,Validation Dyno Tech,19.5,Professional Services/Consulting,Detroit,Mechanical Technician,Entry Level
15206575,Finisher,25,Transportation and Heavy Industrial,St. Louis,Structural Metal Fitters/Fabricators,Intermediate Level
15532559,Production Chemist,30,Healthcare,Los Angeles,Chemist,Entry Level
15532559,Production Chemist,30,Healthcare,Los Angeles,Chemist,Entry Level
15465250,Project Coordinator I Telecom Non Constr ,17,NULL,Tulsa,Field Technician,Entry Level
14754637,Pullet House Staff,10.5,Consumer and Industrial Products,Bakersfield,General Laborer/Production,Entry Level
14754637,Pullet House Staff,10.5,Consumer and Industrial Products,Bakersfield,General Laborer/Production,Entry Level
15522752,Supplier Quality Engineer,42.31,Transportation and Heavy Industrial,Virginia Beach,Quality/Test Engineer - Non IT,Entry Level
15229719,Technical Project Manager,112.5,Manufacturing,Boston,Project/Program Manager - IT,Intermediate Level
14779535,Tester,12,Retail,Riverside,General Laborer/Production,Entry Level
15320178,Automation Engineer 564608 ,44.5,Energy/Utilities,Indianapolis,Software QA Analyst,Expert Level
15418662,Sr Electrical Designer,45,Energy/Utilities,Pittsburgh,Electrical Designer,Intermediate Level
15418662,Sr Electrical Designer,45,Energy/Utilities,Pittsburgh,Electrical Designer,Intermediate Level
14986347,Change Business Analyst,39.66,Unassigned,Anchorage,Project/Program Manager - IT,Intermediate Level
15685085,Receiving,16,Unassigned,Oakland,Warehouse Worker,Entry Level
15685085,Receiving,16,Unassigned,Oakland,Warehouse Worker,Entry Level
15685085,Receiving,16,Unassigned,Oakland,Warehouse Worker,Entry Level
15603743,Service Technician,18,Unassigned,Austin,HVAC,Entry Level
15603743,Service Technician,25,Unassigned,Austin,HVAC,Entry Level
15758908,General Production Worker 2nd shift,12,Unassigned,St. Louis,General Laborer/Production,Intermediate Level
15778346,CO Auditing Specialist,37.5,Manufacturing,Boston,Civil/Structural Engineer,Expert Level
15549191,Phone Clerk,16.46,Finance/Insurance/Investments,Seattle,Receptionist,Entry Level
15637965,General Labor,13,NULL,Kansas City,Warehouse Worker,Entry Level
15637965,General Labor,13,NULL,Kansas City,Warehouse Worker,Entry Level
15637965,General Labor,13.5,NULL,Kansas City,Warehouse Worker,Entry Level
15637965,General Labor,13,NULL,Kansas City,Warehouse Worker,Entry Level
15637965,General Labor,13,NULL,Kansas City,Warehouse Worker,Entry Level
14828752,Communications Operator,15,Retail,Seattle,Call Center / Customer Service,Entry Level
15104883,Desktop Support Technician,27,NULL,Charlotte,Desktop Support/Help Desk,Entry Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,12,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,12,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,12,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,12,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,14,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,12,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,12,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,12,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,12,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,14,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15421360,General Distribution,13,Manufacturing,Charlotte,Assembler - Light,Intermediate Level
15268746,Maintenance Tech III,31,NULL,Cincinnati,Maintenance Tech/Mechanic,Intermediate Level
14609025,General Labor,9,Unassigned,NULL,General Laborer/Production,Entry Level
15673196,O365 desktop technicians,33,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,26.25,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,30,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,34.5,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,30,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,30,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,30,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,30,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,30,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,30,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,37.5,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15673196,O365 desktop technicians,39.5,Healthcare,West Palm Beach-Boca Raton,Desktop Support/Help Desk,Entry Level
15804613,Shipping Handler,15,Retail,New York City,General Laborer/Production,Entry Level
15804613,Shipping Handler,15,Retail,New York City,General Laborer/Production,Entry Level
15804613,Shipping Handler,15,Retail,New York City,General Laborer/Production,Entry Level
15804613,Shipping Handler,15,Retail,New York City,General Laborer/Production,Entry Level
15804613,Shipping Handler,15,Retail,New York City,General Laborer/Production,Entry Level
15804613,Shipping Handler,15,Retail,New York City,General Laborer/Production,Entry Level
15804613,Shipping Handler,15,Retail,New York City,General Laborer/Production,Entry Level
15804613,Shipping Handler,15,Retail,New York City,General Laborer/Production,Entry Level
15535493,Production Worker,12,Consumer and Industrial Products,Akron,General Laborer/Production,Intermediate Level
15535493,Production Worker,12,Consumer and Industrial Products,Akron,General Laborer/Production,Intermediate Level
15535493,Production Worker,12,Consumer and Industrial Products,Akron,General Laborer/Production,Intermediate Level
15535493,Production Worker,11,Consumer and Industrial Products,Akron,General Laborer/Production,Intermediate Level
15535493,Production Worker,12,Consumer and Industrial Products,Akron,General Laborer/Production,Intermediate Level
15535493,Production Worker,11,Consumer and Industrial Products,Akron,General Laborer/Production,Intermediate Level
14428937,Yard Mule Driver,15,Professional Services/Consulting,Houston,Forklift/Heavy Machine Operator,Entry Level
15435321,Client Services Representative,16,Healthcare,Nashville,Call Center / Customer Service,Entry Level
15478637,CNC Machinist,16,NULL,Davenport-Moline-Rock Island,Machinist,Expert Level
15745735,Sanding,15,Manufacturing,NULL,General Laborer/Production,Entry Level
15745735,Sanding,15,Manufacturing,NULL,General Laborer/Production,Entry Level
15745735,Sanding,15,Manufacturing,NULL,General Laborer/Production,Entry Level
15745735,Sanding,14,Manufacturing,NULL,General Laborer/Production,Entry Level
15745735,Sanding,14,Manufacturing,NULL,General Laborer/Production,Entry Level
15745735,Sanding,14,Manufacturing,NULL,General Laborer/Production,Entry Level
15745735,Sanding,14,Manufacturing,NULL,General Laborer/Production,Entry Level
15438801,Clinical Data Associate I,32.4,Manufacturing,San Francisco,Clinical Data Manager/Statistician,Intermediate Level
15678577,Production Laborer,12,Manufacturing,Bakersfield,General Laborer/Production,Entry Level
14505348,Loader,10.5,Consumer and Industrial Products,San Antonio,Forklift/Heavy Machine Operator,Entry Level
14505348,Loader,10.5,Consumer and Industrial Products,San Antonio,Forklift/Heavy Machine Operator,Entry Level
14505348,Loader,10.5,Consumer and Industrial Products,San Antonio,Forklift/Heavy Machine Operator,Entry Level
15337827,Trim Carpenter,20,Unassigned,Madison,Drywall Finisher/Carpenter,Expert Level
15654450,Warehouse Worker,14,Manufacturing,Chicago,Warehouse Worker,Entry Level
15654450,Warehouse Worker,14,Manufacturing,Chicago,Warehouse Worker,Entry Level
15813921,Production Worker,15,Retail,Oakland,General Laborer/Production,Entry Level
15139502,Deployment Manager Project Manager,75,Unassigned,Atlanta,Project/Program Manager - IT,Intermediate Level
15382815,Receiving Clerk,12.25,Unassigned,Virginia Beach,Shipping/Receiving Clerk,Entry Level
15312491,Customer Service Representative,16,Unassigned,Phoenix,Call Center / Customer Service,Entry Level
15312491,Customer Service Representative,16,Unassigned,Phoenix,Call Center / Customer Service,Entry Level
15382766,LTC Inventory Control,13,Unassigned,St. Louis,Shipping/Receiving Clerk,Entry Level
15456902,General Production Worker,10,Manufacturing,NULL,General Laborer/Production,Intermediate Level
15456902,General Production Worker,10,Manufacturing,NULL,General Laborer/Production,Intermediate Level
15483941,Warehouse Worker,14,Professional Services/Consulting,Chicago,Warehouse Worker,Entry Level
15052496,Lumpers Dyson,13.5,Transportation and Heavy Industrial,Tacoma,Forklift/Heavy Machine Operator,Entry Level
15052496,Lumpers Dyson,13.5,Transportation and Heavy Industrial,Tacoma,Forklift/Heavy Machine Operator,Entry Level
15052496,Lumpers Dyson,13.5,Transportation and Heavy Industrial,Tacoma,Forklift/Heavy Machine Operator,Entry Level
15052496,Lumpers Dyson,13.5,Transportation and Heavy Industrial,Tacoma,Forklift/Heavy Machine Operator,Entry Level
15052496,Lumpers Dyson,13.5,Transportation and Heavy Industrial,Tacoma,Forklift/Heavy Machine Operator,Entry Level
15238160,Network Engineer,77,Consumer and Industrial Products,Portland,Network Engineer,Intermediate Level
15866842,Process Associate,14,NULL,Reno,Inside Sales,Entry Level
15866842,Process Associate,14,NULL,Reno,Inside Sales,Entry Level
15866842,Process Associate,14,NULL,Reno,Inside Sales,Entry Level
15866842,Process Associate,14,NULL,Reno,Inside Sales,Entry Level
15866842,Process Associate,14,NULL,Reno,Inside Sales,Entry Level
15866842,Process Associate,14,NULL,Reno,Inside Sales,Entry Level
15866842,Process Associate,14,NULL,Reno,Inside Sales,Entry Level
15866842,Process Associate,14,NULL,Reno,Inside Sales,Entry Level
15524837,General Labor,12,NULL,Canton,General Laborer/Production,Entry Level
15524837,General Labor,12,NULL,Canton,General Laborer/Production,Entry Level
15392852,Bulk Handler 3rd Shift,15,NULL,Cleveland,General Laborer/Production,Entry Level
15392852,Bulk Handler 3rd Shift,15,NULL,Cleveland,General Laborer/Production,Entry Level
15392852,Bulk Handler 3rd Shift,15,NULL,Cleveland,General Laborer/Production,Entry Level
15392852,Bulk Handler 3rd Shift,15,NULL,Cleveland,General Laborer/Production,Entry Level
15392852,Bulk Handler 3rd Shift,15,NULL,Cleveland,General Laborer/Production,Entry Level
15392852,Bulk Handler 3rd Shift,15,NULL,Cleveland,General Laborer/Production,Entry Level
15392852,Bulk Handler 3rd Shift,15,NULL,Cleveland,General Laborer/Production,Entry Level
15392852,Bulk Handler 3rd Shift,15,NULL,Cleveland,General Laborer/Production,Entry Level
15392852,Bulk Handler 3rd Shift,15,NULL,Cleveland,General Laborer/Production,Entry Level
15392852,Bulk Handler 3rd Shift,15,NULL,Cleveland,General Laborer/Production,Entry Level
15422585,General Warehouse,14,Unassigned,Newark-Union,Warehouse Worker,Expert Level
14848576,Controls Engineer,20,Transportation and Heavy Industrial,Grand Rapids,Controls Engineer,Intermediate Level
15528708,Machine Operator Secondary General Production Worker,12,Consumer and Industrial Products,Reading,General Laborer/Production,Intermediate Level
15528708,Machine Operator Secondary General Production Worker,12.75,Consumer and Industrial Products,Reading,General Laborer/Production,Intermediate Level
15500028,order puller utility,11,Professional Services/Consulting,Kansas City,Assembler - Light,Entry Level
15502372,Medical Assistant Data Abstraction,11,Retail,Chattanooga,Phlebotomist,Entry Level
15823118,Buyer II Planning,20,Consumer and Industrial Products,Portland,Purchaser,Entry Level
15559018,communications coordinator,40.71,Information Technology/Telecom,Washington DC,Technical Writer,Entry Level
15559018,communications coordinator,40.71,Information Technology/Telecom,Washington DC,Technical Writer,Entry Level
15791952,Accessioning Technician,16,Healthcare,Santa Rosa-Petaluma,Data Entry,Entry Level
15841969,Technical Writer,38,Unassigned,Los Angeles,Technical Writer,Entry Level
15841969,Technical Writer,38,Unassigned,Los Angeles,Technical Writer,Entry Level
15841969,Technical Writer,38,Unassigned,Los Angeles,Technical Writer,Entry Level
15841969,Technical Writer,38,Unassigned,Los Angeles,Technical Writer,Entry Level
15870479,Inventory,14.5,NULL,Minneapolis,Shipping/Receiving Clerk,Expert Level
15546621,Warehouse Associate,13.25,Healthcare,Chicago,Warehouse Worker,Entry Level
15425389,Data Entry,15,NULL,Las Vegas-Paradise,Data Entry,Entry Level
15481993,BSA Analyst,20,Finance/Insurance/Investments,Portland,Compliance Analyst,Entry Level
15159195,Water Treatment Operator Mechanic,19,Energy/Utilities,NULL,Maintenance Tech/Mechanic,Intermediate Level
15424750,Repack Weekend ,14.25,Transportation and Heavy Industrial,Minneapolis,Forklift/Heavy Machine Operator,Expert Level
15874454,Product Engineer Chassis,40,NULL,Detroit,Product Engineer,Intermediate Level
15600722,Machine Operator,14,Manufacturing,Peoria,Machine Operator,Intermediate Level
15708191,Quality Assurance,16,Manufacturing,Chicago,Data Analyst,Intermediate Level
15510315,Service Technician,22.5,Transportation and Heavy Industrial,Memphis,PC Technician,Intermediate Level
15510315,Service Technician,27,Transportation and Heavy Industrial,Memphis,PC Technician,Intermediate Level
15313172,Solar General Labor,12,Energy/Utilities,NULL,General Laborer/Production,Entry Level
15313172,Solar General Labor,16,Energy/Utilities,NULL,General Laborer/Production,Entry Level
15545025,Warehouse,15,Consumer and Industrial Products,Portland,Warehouse Worker,Entry Level
15420380,Software Engineer in Test,40.5,Government/Education,NULL,Software Engineer,Intermediate Level
15420380,Software Engineer in Test,65.5,Government/Education,NULL,Software Engineer,Intermediate Level
14543344,Order Picker,15,Consumer and Industrial Products,Minneapolis,Forklift/Heavy Machine Operator,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15787870,Customer Support Specialist,15,NULL,San Diego,Inside Sales,Entry Level
15699464,Remarketing Operations Assistant,13,Retail,Fort Worth,Collections,Expert Level
15062472,Cust Care Rep II,17,NULL,Los Angeles,Call Center / Customer Service,Intermediate Level
15671252,Lab Assistant,14,Healthcare,Newark-Union,Lab technician,Intermediate Level
15713837,Material Handler,14,NULL,Albany,Forklift/Heavy Machine Operator,Entry Level
15713837,Material Handler,14,NULL,Albany,Forklift/Heavy Machine Operator,Entry Level
15713837,Material Handler,14,NULL,Albany,Forklift/Heavy Machine Operator,Entry Level
15713837,Material Handler,14,NULL,Albany,Forklift/Heavy Machine Operator,Entry Level
15713837,Material Handler,14,NULL,Albany,Forklift/Heavy Machine Operator,Entry Level
15713837,Material Handler,14,NULL,Albany,Forklift/Heavy Machine Operator,Entry Level
15619442,Outbound Call Center Representative,14,Finance/Insurance/Investments,Charlotte,Inside Sales,Entry Level
15619442,Outbound Call Center Representative,14,Finance/Insurance/Investments,Charlotte,Inside Sales,Entry Level
15619442,Outbound Call Center Representative,14,Finance/Insurance/Investments,Charlotte,Inside Sales,Entry Level
14835720,Roustabouts,13.3,Energy/Utilities,Bakersfield,General Laborer/Production,Expert Level
15669055,Machine Operator,14.28,Manufacturing,Harrisburg,Machine Operator,Intermediate Level
15636684,Warehouse Worker,17.5,Retail,NULL,Forklift/Heavy Machine Operator,Entry Level
15563144,Administrative Assistant,15,Finance/Insurance/Investments,Atlanta,Receptionist,Entry Level
15404663,1st Shift General Production Workers,10,Consumer and Industrial Products,Fort Lauderdale,General Laborer/Production,Intermediate Level
15371410,3rd Shift Production Associates,11.5,Transportation and Heavy Industrial,Louisville-Jefferson County,General Laborer/Production,Intermediate Level
15328989,Systems Engineer,75,Retail,Omaha,Network/Systems Admin,Intermediate Level
15515746,Full Stack C Developer,42,NULL,Colorado Springs,Developer,Intermediate Level
15835551,Loader Racking Helper,14,Manufacturing,Grand Rapids,General Laborer/Production,Entry Level
15825299,General Labor,12.75,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.75,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.75,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.5,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.5,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.5,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.75,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.75,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.75,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.5,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.75,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.5,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.75,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.75,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.75,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.5,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15825299,General Labor,12.5,Consumer and Industrial Products,NULL,General Laborer/Production,Entry Level
15771688,Collections Agent,16,Unassigned,Portland,Collections,Entry Level
15059618,Forklift Warehouse ,15.5,Consumer and Industrial Products,Chicago,Forklift/Heavy Machine Operator,Expert Level
15498610,Clinical Project Manager,37,Manufacturing,Cincinnati,Clinical Data Manager/Statistician,Expert Level
15498610,Clinical Project Manager,37,Manufacturing,Cincinnati,Clinical Data Manager/Statistician,Expert Level
15759708,Assembly,12,Manufacturing,Riverside,Assembler - Light,Intermediate Level
15842138,General Labor,18,Unassigned,NULL,General Laborer/Production,Entry Level
15842138,General Labor,18,Unassigned,NULL,General Laborer/Production,Entry Level
15842138,General Labor,18,Unassigned,NULL,General Laborer/Production,Entry Level
15778083,2nd shift Production,13,Manufacturing,Minneapolis,General Laborer/Production,Entry Level
